@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R2-25,35-50'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute pureMSA numeric
@attribute pureEGY numeric
@attribute pureGLF numeric
@attribute pureLAV numeric
@attribute pureNOR numeric
@attribute MSAEGY numeric
@attribute MSAGLF numeric
@attribute MSALAV numeric
@attribute MSANOR numeric

@data
EGY,2,2,1,0,1,9,10,10,10
EGY,6,6,0,0,3,15,10,11,10
EGY,8,34,6,0,2,61,53,53,37
EGY,0,3,0,0,0,1,1,1,1
EGY,0,3,0,0,0,4,3,2,2
EGY,1,1,0,0,1,3,3,3,3
EGY,0,0,0,0,0,5,4,5,2
EGY,0,14,1,1,1,27,24,22,19
EGY,1,7,0,1,1,7,6,7,5
EGY,1,44,3,4,3,49,43,45,26
EGY,1,3,0,1,0,6,6,6,3
EGY,1,4,1,1,1,15,12,14,12
EGY,0,20,1,0,1,23,19,23,13
EGY,0,3,0,1,0,9,7,8,6
EGY,2,8,1,0,0,12,12,12,10
EGY,1,5,0,0,1,9,7,8,4
EGY,0,1,0,0,0,1,1,1,1
EGY,0,5,0,2,0,7,6,7,6
EGY,0,3,0,1,0,8,8,8,8
EGY,0,2,1,0,0,11,9,9,5
EGY,0,5,0,0,0,5,4,5,3
EGY,1,3,0,0,0,7,7,7,6
EGY,1,10,1,0,1,11,10,11,6
EGY,0,2,0,0,0,2,2,2,2
EGY,0,1,0,0,0,3,3,3,3
EGY,0,1,0,0,1,5,3,4,2
EGY,1,0,1,1,0,3,3,3,3
EGY,2,7,4,0,1,31,25,26,25
EGY,0,5,2,1,0,18,17,17,11
EGY,0,2,0,0,0,7,6,7,6
EGY,0,18,2,0,0,35,33,31,27
EGY,1,0,0,1,0,4,2,3,2
EGY,1,1,1,0,3,6,5,4,4
EGY,1,2,1,0,0,5,6,5,5
EGY,0,3,0,0,0,4,3,3,3
EGY,0,2,0,0,0,0,0,0,0
EGY,0,1,2,0,1,1,0,1,2
EGY,0,5,1,0,1,5,4,4,4
EGY,0,6,0,0,0,5,4,5,4
EGY,7,43,5,0,3,91,72,75,61
EGY,0,3,0,0,0,4,3,4,3
EGY,0,7,0,1,0,15,15,15,14
EGY,2,29,3,4,2,68,50,60,46
EGY,1,16,1,3,0,20,13,19,9
EGY,0,1,0,0,0,3,2,2,1
EGY,1,3,1,2,0,14,12,15,9
EGY,0,2,1,1,0,6,4,5,4
EGY,0,1,0,0,0,3,3,3,3
EGY,2,33,2,2,0,59,42,51,40
EGY,6,16,5,1,1,54,41,45,38
EGY,0,13,1,0,0,23,18,18,14
EGY,3,13,2,0,3,29,21,24,26
EGY,1,12,2,1,1,24,21,23,23
EGY,1,1,0,0,0,3,0,2,3
EGY,0,3,0,0,0,2,2,2,2
EGY,0,1,0,0,0,6,6,6,5
EGY,0,6,1,0,0,10,10,7,9
EGY,1,3,0,0,0,3,3,3,3
EGY,0,3,0,0,1,3,3,3,3
EGY,0,3,0,0,1,9,8,9,9
EGY,0,2,1,0,0,9,8,9,9
EGY,0,9,0,0,0,11,11,11,7
EGY,1,6,0,1,1,8,8,8,5
EGY,2,51,2,2,4,49,39,41,29
EGY,0,4,2,1,0,15,15,16,8
EGY,0,4,0,0,0,2,2,2,0
EGY,0,1,0,0,0,1,1,1,0
EGY,1,4,2,1,1,16,15,15,12
EGY,2,7,0,2,0,25,18,22,15
EGY,1,5,0,1,1,21,19,21,17
EGY,5,23,4,4,3,65,48,53,31
EGY,0,1,1,0,1,6,6,5,3
EGY,3,20,0,2,0,33,22,28,17
EGY,1,14,2,2,3,27,21,23,18
EGY,1,15,0,1,0,25,17,23,18
EGY,0,2,1,0,1,7,4,6,3
EGY,0,3,0,0,0,6,5,7,4
EGY,0,3,0,0,0,6,7,7,6
EGY,0,38,5,2,1,30,25,22,19
EGY,0,10,0,1,0,8,7,8,6
EGY,3,23,4,4,1,41,34,36,21
EGY,0,24,5,1,1,26,21,26,16
EGY,1,10,0,1,0,16,15,16,14
EGY,7,25,4,3,1,45,38,35,26
EGY,0,18,1,2,0,23,20,21,20
EGY,5,16,1,0,2,27,22,22,21
EGY,0,7,0,2,0,19,17,18,10
EGY,4,37,2,3,2,82,69,69,58
EGY,0,4,0,0,0,5,5,5,4
EGY,0,1,1,0,1,3,3,3,2
EGY,0,2,0,0,0,3,3,3,3
EGY,0,0,0,0,0,1,1,1,0
EGY,0,4,0,1,0,11,10,9,6
EGY,6,27,1,1,2,83,58,63,50
EGY,2,20,2,2,3,22,18,20,11
EGY,0,5,0,1,0,10,10,10,7
EGY,0,2,0,0,0,1,1,1,1
EGY,2,17,0,0,0,20,16,17,14
EGY,0,3,1,1,0,12,12,12,11
EGY,1,9,3,0,0,23,16,18,14
EGY,0,0,0,0,0,9,9,9,6
EGY,1,16,2,1,1,35,27,24,20
EGY,0,2,0,0,0,2,2,2,2
EGY,0,1,0,0,0,5,5,5,5
EGY,0,4,0,1,0,5,5,5,4
EGY,7,34,2,5,3,93,70,84,68
EGY,7,42,4,2,4,67,56,60,45
EGY,1,21,0,1,1,32,28,30,27
EGY,1,29,1,6,0,31,23,27,17
EGY,3,27,0,3,5,34,25,29,26
EGY,0,13,0,3,1,22,13,19,15
EGY,0,6,1,0,0,14,13,15,11
EGY,0,28,1,1,0,21,18,20,12
EGY,3,7,0,3,0,18,14,15,11
EGY,0,2,0,0,0,3,2,2,2
EGY,1,4,2,0,1,22,24,21,18
EGY,2,14,0,0,0,26,22,25,16
EGY,2,6,0,0,0,5,2,3,2
EGY,0,5,0,0,0,10,9,10,6
EGY,1,26,3,5,1,67,53,57,45
EGY,0,2,0,1,0,7,6,7,5
EGY,0,2,0,1,0,4,4,4,3
EGY,2,5,1,1,2,36,25,29,23
EGY,0,25,4,0,3,47,46,44,34
EGY,0,2,1,0,0,2,2,2,1
EGY,1,3,1,0,0,5,5,5,5
EGY,0,1,0,0,0,6,6,5,6
EGY,0,5,0,1,0,7,4,4,3
EGY,0,0,0,1,0,2,1,2,1
EGY,1,14,1,0,1,39,34,35,25
EGY,0,3,0,0,1,7,6,7,5
EGY,0,7,1,0,0,6,6,6,3
EGY,0,3,0,1,0,2,2,1,2
EGY,0,18,2,0,0,43,41,42,33
EGY,0,8,1,0,0,15,12,12,12
EGY,1,7,0,3,0,11,9,10,9
EGY,1,7,0,0,0,9,5,7,5
EGY,0,1,0,0,0,4,4,4,2
EGY,1,7,0,0,1,18,18,18,11
EGY,0,7,0,1,0,7,7,5,3
EGY,2,16,0,2,3,14,10,11,8
EGY,1,2,0,0,0,5,4,4,3
EGY,0,2,1,0,0,3,2,3,3
EGY,0,3,0,0,0,5,5,5,5
EGY,0,5,0,0,0,8,7,7,6
EGY,0,4,0,1,0,1,1,1,1
EGY,1,3,0,0,0,17,14,14,12
EGY,1,16,4,0,0,31,27,25,19
EGY,0,6,1,0,0,17,16,16,14
EGY,0,3,1,0,0,9,7,8,6
EGY,0,2,0,0,0,2,2,2,0
EGY,2,5,0,0,1,13,12,13,9
EGY,0,2,0,0,1,2,2,2,1
EGY,0,7,1,0,0,2,1,2,1
EGY,0,3,1,0,0,3,3,3,2
EGY,0,3,0,0,0,2,1,2,2
EGY,2,4,2,0,0,6,4,6,5
EGY,0,3,1,0,0,4,3,3,4
EGY,0,3,0,1,0,7,8,8,7
EGY,2,30,2,0,1,35,26,33,26
EGY,2,31,4,1,3,42,31,34,28
EGY,0,2,0,0,0,6,6,6,5
EGY,0,8,0,0,1,10,9,10,7
EGY,1,1,0,0,0,9,8,8,7
EGY,2,4,1,0,0,13,10,13,11
EGY,3,41,5,0,0,53,43,45,32
EGY,0,2,0,0,0,1,1,1,0
EGY,1,4,3,0,0,17,12,14,10
EGY,0,7,0,0,0,6,5,6,3
EGY,1,4,0,0,0,4,3,3,2
EGY,0,2,0,0,0,6,5,5,3
EGY,1,2,0,0,0,7,7,6,5
EGY,0,1,0,0,0,8,7,7,7
EGY,0,6,1,1,1,11,8,9,9
EGY,0,1,0,0,0,2,2,2,1
EGY,0,1,0,0,0,4,3,2,2
EGY,1,12,0,1,0,24,21,23,18
EGY,0,2,0,0,0,13,10,11,9
EGY,0,1,0,0,0,3,1,3,2
EGY,0,0,0,0,0,7,8,7,4
EGY,0,5,0,0,0,23,20,23,15
EGY,1,5,0,0,0,5,4,4,4
EGY,0,1,0,0,0,1,1,1,0
EGY,0,3,0,0,0,3,3,3,2
EGY,0,2,0,0,0,4,3,4,2
EGY,0,4,0,0,0,4,2,2,1
EGY,4,2,3,3,0,21,20,19,12
EGY,0,0,0,0,0,4,4,4,4
EGY,1,0,0,0,0,6,4,5,3
EGY,1,1,0,0,0,4,3,3,1
EGY,3,4,1,0,0,23,22,23,16
EGY,1,4,1,0,0,12,10,9,9
EGY,1,18,2,0,0,26,22,22,16
EGY,0,5,1,0,1,6,4,3,5
EGY,1,2,0,0,0,6,5,7,4
EGY,0,7,2,1,0,28,29,27,23
EGY,1,14,4,0,0,24,21,22,17
EGY,1,2,0,0,0,7,7,6,5
EGY,0,1,0,0,0,8,7,7,7
EGY,0,2,1,0,0,8,7,8,6
EGY,0,10,2,1,0,14,12,14,7
EGY,0,1,0,0,0,4,3,2,2
EGY,0,2,0,0,0,13,10,11,9
EGY,0,1,0,0,0,3,1,3,2
EGY,0,0,0,0,0,7,8,7,4
EGY,0,5,0,0,0,23,20,23,15
EGY,0,9,1,0,0,25,23,24,14
EGY,2,1,0,1,0,4,4,6,4
EGY,2,0,1,1,1,1,1,2,1
EGY,1,5,0,0,0,5,4,4,4
EGY,1,2,0,0,0,4,3,2,3
EGY,1,0,0,0,0,2,1,1,0
EGY,0,2,2,0,0,8,8,7,7
EGY,2,26,0,0,0,10,9,9,8
EGY,4,2,3,2,0,21,20,19,12
EGY,1,24,1,1,0,64,57,61,50
EGY,0,6,0,1,0,10,10,10,3
EGY,0,5,0,0,0,4,3,4,4
EGY,0,2,0,0,1,1,0,1,1
EGY,1,7,0,1,0,21,19,21,18
EGY,0,6,0,0,1,10,8,9,6
EGY,0,5,1,0,0,5,5,5,4
EGY,0,3,0,1,0,8,8,9,8
EGY,0,1,0,0,0,4,3,2,2
EGY,1,12,0,1,0,24,21,23,18
EGY,0,10,0,1,0,13,12,12,9
EGY,0,2,0,0,0,13,10,11,9
EGY,0,0,0,0,0,7,8,7,4
EGY,0,5,0,0,0,23,20,23,15
EGY,1,2,0,0,0,4,3,2,3
EGY,0,5,0,0,2,7,3,5,4
EGY,1,5,0,0,0,11,7,8,7
EGY,0,1,0,0,0,1,1,1,0
EGY,0,3,0,0,0,3,3,3,2
EGY,0,2,0,0,0,4,3,4,2
EGY,4,2,3,3,0,21,20,19,12
EGY,1,21,0,0,3,8,7,5,6
EGY,0,2,0,1,0,1,1,1,1
EGY,0,2,0,1,1,22,21,21,14
EGY,0,6,0,1,0,7,6,5,5
EGY,4,37,2,3,2,82,69,69,58
EGY,0,4,0,1,0,9,7,8,7
EGY,0,10,1,0,1,29,29,26,23
EGY,0,22,0,1,3,28,21,22,18
EGY,1,16,0,2,1,21,13,14,14
EGY,0,5,0,0,0,3,3,3,2
EGY,0,4,0,0,0,1,1,1,0
EGY,1,10,0,0,0,23,18,18,18
EGY,1,18,0,0,0,28,23,25,15
EGY,1,13,0,0,0,19,14,15,10
EGY,0,5,0,1,0,6,3,5,3
EGY,5,30,2,3,1,100,84,85,70
EGY,3,7,1,2,0,20,20,19,12
EGY,0,18,2,1,0,17,13,14,12
EGY,1,3,0,1,0,4,4,4,3
EGY,4,5,1,0,1,21,17,20,17
EGY,0,1,1,0,0,5,4,4,4
EGY,0,5,2,0,1,14,14,13,10
EGY,2,16,1,1,0,28,27,27,18
EGY,1,14,3,1,0,24,19,17,12
EGY,0,4,0,0,0,5,5,5,3
EGY,0,4,2,0,0,11,11,11,8
EGY,0,6,1,0,0,9,9,9,8
EGY,1,1,0,0,0,6,3,5,5
EGY,3,15,2,2,0,44,39,41,31
EGY,0,3,0,0,0,8,7,7,4
EGY,0,5,2,2,0,16,16,16,12
EGY,0,5,1,0,1,12,10,10,7
EGY,7,27,0,1,1,54,41,46,39
EGY,0,13,0,1,2,33,24,32,24
EGY,1,33,0,0,1,29,19,24,17
EGY,4,2,3,3,1,15,12,14,11
EGY,0,1,0,0,2,5,6,6,3
EGY,0,1,0,0,2,5,6,6,3
EGY,1,13,3,1,0,32,27,27,23
EGY,1,2,0,0,0,5,4,4,4
EGY,0,3,0,0,0,9,8,9,7
EGY,0,0,1,1,0,7,7,8,6
EGY,0,3,0,0,0,8,7,8,7
EGY,1,5,2,0,1,19,15,22,15
EGY,0,4,1,0,0,6,4,5,4
EGY,0,5,0,1,0,10,5,7,5
EGY,1,6,0,1,1,5,5,5,4
EGY,1,32,2,0,0,82,61,73,58
EGY,0,7,0,0,2,6,6,6,5
EGY,1,4,0,0,1,19,15,17,17
EGY,0,5,0,0,2,11,11,11,7
EGY,0,5,0,1,0,11,9,11,5
EGY,2,5,1,0,1,8,7,8,3
EGY,0,15,1,0,0,53,47,49,41
EGY,0,10,0,1,0,22,19,20,12
EGY,1,15,0,4,0,33,24,29,23
EGY,2,1,0,0,0,4,3,3,1
EGY,0,4,1,1,0,10,7,6,6
EGY,2,10,2,1,0,47,39,38,34
EGY,0,5,0,4,0,8,8,8,7
EGY,0,5,4,2,0,3,3,3,3
EGY,0,2,0,0,0,7,5,6,6
EGY,0,4,1,0,1,16,15,15,12
EGY,0,4,0,0,0,5,2,2,4
EGY,0,4,2,1,0,12,11,13,10
EGY,0,0,0,0,0,2,2,2,1
EGY,0,6,0,0,0,8,7,8,5
EGY,3,13,0,2,0,22,19,16,11
EGY,0,1,0,0,0,1,1,1,1
EGY,0,4,0,0,0,11,10,10,9
EGY,0,7,0,2,0,7,5,5,4
EGY,6,3,2,1,0,19,15,19,11
EGY,4,2,3,3,0,21,20,19,12
EGY,1,2,0,0,0,7,7,6,5
EGY,0,1,0,0,0,8,7,7,7
EGY,0,2,1,0,0,8,7,8,6
EGY,0,10,2,1,0,14,12,14,7
EGY,0,6,1,1,1,11,8,9,9
EGY,0,10,0,1,0,13,12,12,9
EGY,0,2,0,0,0,13,10,11,9
EGY,0,1,0,0,0,3,1,3,2
EGY,0,5,0,0,0,23,20,23,15
EGY,2,0,0,1,1,8,5,8,3
EGY,0,4,0,0,0,6,5,5,5
EGY,1,5,0,0,0,5,4,4,4
EGY,1,2,0,0,0,4,3,2,3
EGY,1,5,0,0,0,11,7,8,7
EGY,0,1,0,0,0,1,1,1,0
EGY,0,1,0,0,1,4,4,4,3
EGY,0,3,0,0,0,3,3,3,2
EGY,0,2,0,0,0,4,3,4,2
EGY,0,3,0,0,0,0,0,0,0
EGY,0,1,0,0,0,3,3,3,1
EGY,3,20,0,0,0,21,17,17,17
EGY,0,2,0,1,0,8,6,9,6
EGY,0,6,0,1,0,8,4,6,3
EGY,4,8,2,1,5,12,10,9,10
EGY,0,6,0,1,0,6,5,6,4
EGY,1,21,2,0,1,23,19,19,19
EGY,1,24,0,0,0,24,20,21,16
EGY,3,21,3,3,2,29,22,21,20
EGY,1,8,2,0,2,10,7,8,6
EGY,1,6,0,0,0,9,8,8,6
EGY,0,29,0,0,1,20,15,19,11
EGY,2,8,0,0,2,14,10,13,8
EGY,4,27,1,3,1,45,35,41,30
EGY,2,30,0,2,0,34,28,34,22
EGY,0,3,0,0,0,5,5,4,4
EGY,1,18,0,1,1,44,37,40,32
EGY,1,29,1,2,4,41,29,32,29
EGY,2,8,1,1,1,28,22,20,22
EGY,5,33,1,1,3,53,46,48,39
EGY,0,6,0,0,0,13,9,12,8
EGY,0,19,0,0,0,32,30,30,23
EGY,3,24,2,3,1,51,41,46,33
EGY,0,2,0,0,0,5,4,4,2
EGY,1,8,1,0,1,12,12,12,7
EGY,0,5,3,0,0,9,8,8,6
EGY,1,5,0,1,0,8,7,8,6
EGY,0,1,0,1,1,5,4,5,4
EGY,0,3,1,0,0,9,7,7,6
EGY,0,7,1,0,0,13,12,12,9
EGY,1,3,1,0,0,12,10,11,9
EGY,4,21,0,4,0,55,43,50,35
EGY,1,12,0,0,1,14,13,12,10
EGY,1,36,1,2,2,32,25,29,18
EGY,0,0,0,0,0,3,3,3,2
EGY,1,4,1,1,0,6,5,6,5
EGY,0,3,0,1,0,5,3,5,2
EGY,0,21,0,1,2,23,19,20,12
EGY,1,27,0,1,1,18,15,16,14
EGY,0,1,0,0,0,6,6,6,5
EGY,7,33,0,1,3,56,45,46,41
EGY,1,4,0,0,0,23,20,20,13
EGY,0,3,1,2,0,11,11,11,9
EGY,0,8,0,0,0,3,3,3,3
EGY,0,0,0,0,0,7,7,6,6
EGY,0,5,0,0,0,3,3,3,3
EGY,0,1,1,0,0,16,13,14,13
EGY,0,37,3,3,0,37,27,31,24
EGY,0,1,0,0,0,2,2,2,2
EGY,2,6,1,1,1,20,20,19,17
EGY,1,7,3,3,0,12,13,12,11
EGY,2,19,0,3,0,38,29,28,20
EGY,0,2,0,0,0,1,0,1,0
EGY,0,1,0,0,0,2,2,2,2
EGY,3,2,1,0,1,15,12,14,10
EGY,0,6,0,0,1,16,14,16,12
EGY,0,8,1,0,0,26,26,20,21
EGY,1,4,0,0,1,3,2,2,1
EGY,1,22,2,2,0,43,37,35,32
EGY,0,29,2,2,1,29,25,26,23
EGY,0,0,0,1,0,1,1,1,0
EGY,1,12,0,3,0,29,21,24,19
EGY,2,52,3,0,1,42,35,35,29
EGY,1,4,1,0,2,17,14,15,13
EGY,0,2,1,0,0,5,4,5,4
EGY,0,3,0,0,0,10,10,11,9
EGY,0,13,2,1,2,20,16,17,16
EGY,2,5,2,1,0,8,10,8,6
EGY,0,3,2,0,0,16,15,14,11
EGY,0,6,1,3,0,6,4,4,3
EGY,1,4,0,2,0,9,9,11,7
EGY,0,0,0,0,0,2,2,2,1
EGY,0,2,0,1,0,8,8,8,8
EGY,0,4,1,0,0,6,5,6,4
EGY,1,13,0,1,0,25,21,24,18
EGY,0,2,0,1,0,4,2,3,1
EGY,5,3,0,1,2,22,17,18,17
EGY,3,1,0,0,0,4,3,4,3
EGY,2,30,1,2,1,25,21,22,15
EGY,0,1,0,0,0,4,4,4,4
EGY,5,80,8,11,5,106,73,81,65
EGY,1,9,1,0,1,10,7,8,7
EGY,0,4,0,1,0,5,4,5,4
EGY,1,2,0,1,0,4,4,4,2
EGY,0,6,1,1,1,6,6,7,6
EGY,0,5,1,1,0,4,4,4,2
EGY,0,3,0,1,1,5,5,4,3
EGY,0,2,0,0,0,0,0,0,0
EGY,0,6,0,0,0,5,3,3,4
EGY,2,31,1,0,2,22,22,22,14
EGY,0,1,0,0,0,3,3,3,2
EGY,2,1,1,1,0,7,4,7,5
EGY,0,3,0,0,0,3,3,3,2
EGY,4,26,0,0,1,39,25,33,29
EGY,2,19,2,1,2,20,14,15,14
EGY,3,23,0,0,2,45,36,40,34
EGY,2,1,0,1,0,10,9,11,10
EGY,1,12,2,0,1,36,32,31,26
EGY,0,0,0,0,0,2,2,2,2
EGY,0,0,0,0,0,5,5,5,4
EGY,1,3,0,1,0,4,3,3,2
EGY,0,0,0,0,0,1,1,1,1
EGY,0,3,0,0,0,12,9,10,9
EGY,4,16,0,1,2,30,22,22,19
EGY,1,3,0,0,0,15,12,14,11
EGY,2,32,1,4,3,69,55,62,50
EGY,4,6,1,0,0,15,10,11,10
EGY,0,0,1,0,0,3,2,2,2
EGY,3,14,0,0,1,29,24,26,19
EGY,0,18,0,0,3,16,14,16,14
EGY,0,5,1,1,2,4,1,2,2
EGY,0,9,0,1,1,20,16,16,11
EGY,1,3,0,1,0,9,9,9,7
EGY,3,28,1,1,1,41,32,35,33
EGY,0,4,1,0,1,7,5,6,5
EGY,0,3,0,0,0,1,1,1,1
EGY,0,3,0,1,0,4,4,4,4
EGY,4,11,1,3,1,26,17,19,11
EGY,2,6,0,0,0,15,11,14,9
EGY,11,66,3,5,3,88,69,75,69
EGY,0,4,0,0,0,17,16,18,12
EGY,2,23,1,1,2,18,15,15,10
EGY,0,3,0,1,0,5,3,5,4
EGY,3,25,1,1,2,28,25,26,21
EGY,0,1,0,0,0,6,5,5,5
EGY,0,6,0,1,0,16,10,13,9
EGY,0,3,0,0,0,1,1,1,0
EGY,0,2,0,0,0,6,5,5,4
EGY,1,2,0,0,0,4,5,5,3
EGY,1,9,0,4,0,13,7,9,6
EGY,0,2,1,0,0,6,4,5,5
EGY,1,1,0,1,0,7,5,7,5
EGY,1,3,0,0,0,5,5,4,4
EGY,1,14,1,1,1,9,8,8,1
EGY,0,5,0,1,0,3,3,3,2
EGY,2,17,1,1,2,28,20,23,22
EGY,2,2,0,0,0,2,1,1,1
EGY,3,8,0,0,1,8,8,7,6
EGY,1,2,0,0,0,19,17,19,12
EGY,0,4,1,1,0,8,6,8,6
EGY,0,2,0,0,1,3,2,4,5
EGY,0,1,0,0,0,1,1,1,1
EGY,1,7,0,1,1,11,8,9,3
EGY,0,11,0,3,4,32,22,28,21
EGY,0,7,0,0,0,13,7,9,6
EGY,0,22,1,0,0,29,23,25,24
EGY,0,0,0,0,0,7,7,6,6
EGY,5,87,0,5,8,71,52,64,45
EGY,0,2,0,0,0,6,5,5,4
EGY,0,11,0,0,0,23,19,21,21
EGY,1,4,0,1,0,9,9,9,7
EGY,2,6,2,0,0,18,14,12,5
EGY,2,3,1,2,1,18,15,17,15
EGY,1,17,0,0,0,24,19,22,18
EGY,8,27,5,1,3,80,60,63,56
EGY,0,0,0,0,0,4,3,4,3
EGY,1,2,1,0,0,20,17,18,18
EGY,0,4,0,0,2,10,8,10,10
EGY,1,1,0,0,2,12,9,10,7
EGY,5,62,5,3,4,100,81,86,68
EGY,0,7,1,0,3,13,12,12,8
EGY,0,1,0,0,0,4,3,3,3
EGY,0,1,0,0,0,6,6,6,3
EGY,0,0,0,0,0,2,2,2,1
EGY,0,3,1,1,0,6,4,5,3
EGY,0,2,0,0,1,8,5,6,5
EGY,0,4,1,0,1,5,4,4,5
EGY,0,4,0,1,0,4,3,4,4
EGY,1,3,5,2,1,15,14,15,14
EGY,0,4,2,0,1,48,39,42,31
EGY,1,1,0,0,0,3,2,2,2
EGY,1,25,0,0,0,37,28,31,28
EGY,0,4,0,0,0,1,1,1,1
EGY,1,29,1,0,0,31,28,29,23
EGY,0,1,1,0,0,1,1,1,0
EGY,0,4,0,0,0,6,5,6,4
EGY,1,2,0,1,0,9,7,8,6
EGY,1,6,1,1,0,14,12,12,12
EGY,1,10,0,1,0,8,6,7,7
EGY,1,22,3,0,1,40,30,32,27
EGY,2,24,5,0,2,45,35,39,34
EGY,0,2,1,0,0,5,3,3,4
EGY,1,3,0,0,0,5,5,5,5
EGY,0,2,2,0,0,7,4,4,4
EGY,0,1,1,0,0,4,4,4,3
EGY,1,2,1,1,1,10,9,10,7
EGY,2,2,0,0,0,5,5,4,4
EGY,2,3,0,1,0,5,3,3,4
EGY,2,1,1,0,0,7,6,6,5
EGY,4,6,2,1,3,13,10,12,13
EGY,1,2,0,1,0,2,1,1,0
EGY,0,4,0,0,1,6,6,6,4
EGY,0,1,1,1,0,1,0,1,0
EGY,4,32,5,1,2,57,47,52,39
EGY,8,28,2,0,3,36,27,31,23
EGY,0,1,0,0,0,3,2,2,1
EGY,0,2,0,0,0,5,4,5,4
EGY,1,0,1,0,0,2,2,2,1
EGY,1,25,0,0,0,22,18,21,14
EGY,2,18,2,1,1,31,29,26,24
EGY,4,26,6,2,4,59,50,53,44
EGY,0,3,0,0,0,3,2,3,2
EGY,0,4,0,0,0,5,4,4,2
EGY,0,1,2,0,0,4,3,3,2
EGY,1,4,2,2,1,11,11,11,8
EGY,1,2,2,1,1,6,4,4,4
EGY,0,6,0,0,0,17,13,15,8
EGY,0,22,1,1,0,16,13,16,7
EGY,2,8,1,1,0,20,18,20,12
EGY,0,0,1,0,0,6,5,6,4
EGY,5,48,2,1,3,52,43,46,33
EGY,0,1,1,0,0,6,5,6,4
EGY,0,0,1,0,0,1,1,0,1
EGY,0,1,0,0,0,0,0,0,0
EGY,0,3,0,0,0,3,3,3,2
EGY,1,2,0,0,0,9,8,6,6
EGY,0,2,0,0,0,5,4,5,4
EGY,0,0,0,0,1,6,5,6,5
EGY,0,2,0,0,0,4,4,4,3
EGY,3,11,1,0,0,22,22,21,20
EGY,0,18,1,1,1,29,26,26,23
EGY,1,1,1,0,1,16,15,15,14
EGY,0,4,1,1,1,7,5,7,4
EGY,0,4,0,0,0,13,10,9,10
EGY,0,1,0,1,0,0,0,1,0
EGY,0,4,1,0,0,2,2,2,1
EGY,0,15,1,0,0,28,20,26,17
EGY,1,9,0,3,0,25,22,21,15
EGY,0,8,0,1,1,21,20,21,17
EGY,1,4,0,0,0,5,5,4,4
EGY,0,4,0,3,1,15,12,16,9
EGY,3,21,1,3,1,41,27,33,26
EGY,0,17,0,0,1,19,15,15,14
EGY,2,20,0,0,0,24,20,21,17
EGY,0,4,0,0,2,13,13,12,11
EGY,0,22,1,1,6,61,42,50,52
EGY,0,6,0,1,0,8,8,8,8
EGY,1,0,1,0,0,14,13,12,10
EGY,0,20,0,1,2,19,16,15,11
EGY,1,5,0,0,1,6,3,5,5
EGY,0,1,0,0,0,0,0,0,0
EGY,0,8,0,1,0,5,3,5,3
EGY,3,17,1,0,1,32,25,26,16
EGY,4,17,0,2,1,30,21,23,15
EGY,0,12,1,1,0,22,17,19,15
EGY,0,29,0,1,2,11,7,7,6
EGY,0,7,0,0,0,5,5,5,2
EGY,0,6,0,0,1,11,10,11,10
EGY,0,5,1,0,0,14,14,15,13
EGY,1,30,0,0,0,68,58,67,56
EGY,0,3,1,2,0,5,5,5,2
EGY,1,1,2,0,0,4,4,3,2
EGY,0,1,0,0,0,4,2,3,2
EGY,0,1,0,0,0,0,1,1,0
EGY,0,1,0,0,0,3,3,3,3
EGY,1,6,1,1,1,11,12,11,9
EGY,1,21,2,3,2,39,31,34,27
EGY,0,2,0,0,3,16,13,14,10
EGY,0,0,0,0,0,4,3,4,3
EGY,0,2,0,0,0,7,6,7,5
EGY,0,0,0,0,0,1,0,0,1
EGY,2,7,0,0,0,16,14,13,8
EGY,0,9,0,0,0,21,14,15,12
EGY,3,44,2,2,0,42,37,37,31
EGY,2,29,5,1,1,52,43,48,36
EGY,0,2,0,0,0,11,9,10,6
EGY,2,40,3,0,3,41,37,39,31
EGY,2,34,2,1,2,44,40,37,32
EGY,0,4,1,0,1,10,4,8,4
EGY,1,14,1,0,0,24,24,24,18
EGY,2,1,1,0,0,18,16,15,13
EGY,1,11,1,1,2,16,14,15,10
EGY,1,4,3,1,0,13,13,15,11
EGY,1,2,0,0,0,7,6,5,6
EGY,0,0,0,0,0,3,3,3,2
EGY,0,5,0,0,0,12,10,11,7
EGY,1,4,0,0,0,9,8,9,6
EGY,0,4,0,1,0,1,1,1,0
EGY,3,18,0,2,1,21,18,19,18
EGY,0,0,0,0,0,2,2,2,2
EGY,0,27,0,1,2,16,15,16,14
EGY,0,1,0,0,0,6,5,5,3
EGY,2,7,1,0,0,16,14,13,12
EGY,0,0,2,0,0,7,6,7,4
EGY,0,1,0,1,0,7,5,6,5
EGY,0,6,0,0,0,12,12,12,8
EGY,0,2,1,1,0,6,5,6,5
EGY,1,38,1,3,0,51,43,46,36
EGY,0,1,0,1,1,10,10,10,6
EGY,2,2,0,0,1,9,8,8,7
EGY,0,22,1,0,1,23,16,19,16
EGY,0,26,0,1,0,30,23,24,18
EGY,1,35,2,1,2,60,50,50,40
EGY,2,1,1,0,0,17,17,17,17
EGY,1,6,1,2,3,19,15,18,15
EGY,0,1,1,0,0,2,1,2,1
EGY,0,0,0,0,0,2,2,2,2
EGY,1,26,1,2,0,31,28,30,21
EGY,3,30,2,2,2,28,24,24,19
